date,temp_max,temp_min,temp_mean,rainfall_mm,wind_speed,humidity_max,humidity_min,humidity_pct,city
2025-04-24,38.7,27.8,33.6,0.0,11.9,50.0,22.0,36.0,Hyderabad
2025-04-25,38.4,28.9,33.4,0.0,9.8,49.0,22.0,35.5,Hyderabad
2025-04-26,37.5,27.0,32.4,0.0,9.6,64.0,26.0,45.0,Hyderabad
2025-04-27,32.9,24.6,29.1,8.2,11.1,86.0,44.0,65.0,Hyderabad
2025-04-28,37.0,24.9,30.8,0.0,9.5,75.0,21.0,48.0,Hyderabad
2025-04-29,36.9,25.0,31.2,0.0,11.1,75.0,24.0,49.5,Hyderabad
2025-04-30,38.4,25.6,32.3,0.0,12.2,76.0,19.0,47.5,Hyderabad
2025-05-01,37.9,25.1,31.7,0.0,11.9,84.0,23.0,53.5,Hyderabad
2025-05-02,38.7,25.5,32.2,0.0,12.6,83.0,17.0,50.0,Hyderabad
2025-05-03,38.5,26.1,32.3,0.0,12.1,72.0,16.0,44.0,Hyderabad
2025-05-04,38.5,26.1,31.4,0.0,14.5,65.0,16.0,40.5,Hyderabad
2025-05-05,37.5,23.9,31.4,0.0,10.6,82.0,18.0,50.0,Hyderabad
2025-05-06,36.8,24.9,31.4,0.0,9.2,72.0,20.0,46.0,Hyderabad
2025-05-07,36.0,24.8,31.2,0.8,11.9,62.0,24.0,43.0,Hyderabad
2025-05-08,35.2,26.4,31.0,0.0,9.9,52.0,26.0,39.0,Hyderabad
2025-05-09,35.6,25.0,30.9,0.0,12.8,69.0,26.0,47.5,Hyderabad
2025-05-10,36.5,26.7,31.7,0.0,10.0,61.0,26.0,43.5,Hyderabad
2025-05-11,37.5,27.4,32.2,0.2,10.4,60.0,25.0,42.5,Hyderabad
2025-05-12,37.0,26.2,32.1,0.0,12.6,63.0,30.0,46.5,Hyderabad
2025-05-13,36.5,26.0,31.2,0.0,11.9,70.0,32.0,51.0,Hyderabad
2025-05-14,36.9,25.5,30.9,0.2,12.2,77.0,31.0,54.0,Hyderabad
2025-05-15,33.6,22.8,29.3,11.5,10.4,94.0,45.0,69.5,Hyderabad
2025-05-16,35.5,25.0,29.9,0.3,9.9,83.0,36.0,59.5,Hyderabad
2025-05-17,34.9,26.0,30.2,0.6,9.9,74.0,40.0,57.0,Hyderabad
2025-05-18,35.2,25.0,29.6,1.5,10.9,79.0,39.0,59.0,Hyderabad
2025-05-19,34.0,23.5,28.8,8.8,14.7,93.0,44.0,68.5,Hyderabad
2025-05-20,34.5,25.6,29.9,1.9,13.8,86.0,43.0,64.5,Hyderabad
2025-05-21,30.1,24.0,26.3,24.5,10.1,95.0,66.0,80.5,Hyderabad
2025-05-22,30.8,23.6,26.5,5.4,12.5,95.0,57.0,76.0,Hyderabad
2025-05-23,31.5,24.0,27.4,1.0,17.2,86.0,51.0,68.5,Hyderabad
2025-05-24,31.0,24.5,26.8,1.6,10.9,88.0,58.0,73.0,Hyderabad
2025-05-25,30.4,23.1,26.5,2.6,16.3,92.0,59.0,75.5,Hyderabad
2025-05-26,28.8,23.6,25.7,2.0,10.1,93.0,67.0,80.0,Hyderabad
2025-05-27,30.7,23.4,25.9,1.5,14.8,95.0,60.0,77.5,Hyderabad
2025-05-28,28.0,23.8,25.3,3.5,17.9,94.0,68.0,81.0,Hyderabad
2025-05-29,30.9,23.5,26.1,4.5,13.7,95.0,58.0,76.5,Hyderabad
2025-05-30,32.2,23.5,27.7,1.8,17.3,92.0,48.0,70.0,Hyderabad
2025-05-31,33.5,24.5,28.6,0.0,16.5,81.0,39.0,60.0,Hyderabad
2025-06-01,33.0,24.3,28.0,0.2,16.4,79.0,43.0,61.0,Hyderabad
2025-06-02,31.9,24.0,27.3,1.1,17.7,81.0,49.0,65.0,Hyderabad
2025-06-03,31.8,24.0,27.7,0.2,13.9,80.0,48.0,64.0,Hyderabad
2025-06-04,33.0,23.9,28.3,0.1,13.1,78.0,42.0,60.0,Hyderabad
2025-06-05,32.5,23.9,28.0,0.7,10.1,85.0,43.0,64.0,Hyderabad
2025-06-06,33.8,23.8,29.0,0.2,8.5,84.0,41.0,62.5,Hyderabad
2025-06-07,35.3,25.5,29.7,0.0,12.3,72.0,34.0,53.0,Hyderabad
2025-06-08,35.1,25.5,29.3,0.6,12.6,77.0,37.0,57.0,Hyderabad
2025-06-09,28.6,24.7,26.1,6.2,14.4,87.0,68.0,77.5,Hyderabad
2025-06-10,31.5,24.6,27.4,1.6,15.2,80.0,53.0,66.5,Hyderabad
2025-06-11,30.1,23.9,26.6,2.6,15.7,88.0,57.0,72.5,Hyderabad
2025-06-12,31.1,22.6,26.5,10.0,10.1,96.0,59.0,77.5,Hyderabad
2025-06-13,32.0,24.1,27.6,0.9,8.0,96.0,54.0,75.0,Hyderabad
2025-06-14,31.4,24.6,27.7,1.6,11.4,91.0,56.0,73.5,Hyderabad
2025-06-15,30.9,23.8,26.5,5.4,16.9,89.0,57.0,73.0,Hyderabad
2025-06-16,30.1,23.8,26.4,1.6,25.1,88.0,59.0,73.5,Hyderabad
2025-06-17,31.8,24.1,27.6,0.1,21.0,83.0,51.0,67.0,Hyderabad
2025-06-18,31.4,23.6,27.5,0.2,21.1,82.0,52.0,67.0,Hyderabad
2025-06-19,31.5,24.1,27.2,2.3,26.7,80.0,53.0,66.5,Hyderabad
2025-06-20,31.5,24.1,27.5,0.2,20.6,81.0,51.0,66.0,Hyderabad
2025-06-21,32.5,23.7,28.1,0.3,19.3,84.0,45.0,64.5,Hyderabad
2025-06-22,33.0,23.6,28.1,1.0,21.8,82.0,41.0,61.5,Hyderabad
2025-06-23,31.7,24.0,26.7,0.5,22.9,81.0,48.0,64.5,Hyderabad
2025-06-24,29.4,23.4,25.7,12.4,23.8,85.0,58.0,71.5,Hyderabad
2025-06-25,28.9,23.6,25.9,7.2,19.4,85.0,60.0,72.5,Hyderabad
2025-06-26,30.0,22.8,26.2,9.8,18.2,93.0,54.0,73.5,Hyderabad
2025-06-27,30.4,23.3,26.7,1.6,20.3,83.0,55.0,69.0,Hyderabad
2025-06-28,32.0,23.4,27.6,0.3,23.0,83.0,47.0,65.0,Hyderabad
2025-06-29,32.0,23.8,26.9,1.5,23.3,78.0,42.0,60.0,Hyderabad
2025-06-30,30.5,23.0,25.5,8.7,24.1,90.0,54.0,72.0,Hyderabad
2025-07-01,28.0,22.6,24.5,9.6,19.1,92.0,68.0,80.0,Hyderabad
2025-07-02,27.8,22.6,24.6,4.9,15.7,95.0,70.0,82.5,Hyderabad
2025-07-03,27.6,23.4,25.2,1.8,20.0,86.0,67.0,76.5,Hyderabad
2025-07-04,29.9,23.5,25.9,11.5,23.5,83.0,59.0,71.0,Hyderabad
2025-07-05,29.9,23.9,26.0,2.9,23.3,82.0,59.0,70.5,Hyderabad
2025-07-06,30.8,23.4,26.6,2.4,22.9,83.0,54.0,68.5,Hyderabad
2025-07-07,28.9,23.2,25.5,3.0,20.7,89.0,61.0,75.0,Hyderabad
2025-07-08,29.8,23.2,25.8,1.7,22.8,84.0,58.0,71.0,Hyderabad
2025-07-09,29.9,23.6,26.0,0.6,20.8,87.0,51.0,69.0,Hyderabad
2025-07-10,31.4,22.9,26.8,0.7,16.8,89.0,47.0,68.0,Hyderabad
2025-07-11,31.6,23.4,27.5,0.3,13.1,87.0,49.0,68.0,Hyderabad
2025-07-12,32.2,23.7,27.6,1.3,16.2,85.0,44.0,64.5,Hyderabad
2025-07-13,32.0,24.4,28.1,0.0,16.9,79.0,46.0,62.5,Hyderabad
2025-07-14,32.3,24.1,28.1,1.2,19.4,80.0,45.0,62.5,Hyderabad
2025-07-15,31.1,24.0,27.0,2.7,20.0,81.0,53.0,67.0,Hyderabad
2025-07-16,32.2,23.8,27.7,4.3,14.2,86.0,48.0,67.0,Hyderabad
2025-07-17,31.2,22.8,27.0,7.0,12.8,95.0,59.0,77.0,Hyderabad
2025-07-18,31.1,22.7,25.9,12.5,9.9,95.0,57.0,76.0,Hyderabad
2025-07-19,30.2,22.5,25.7,8.5,9.8,95.0,62.0,78.5,Hyderabad
2025-07-20,29.5,23.6,26.2,2.1,11.8,94.0,66.0,80.0,Hyderabad
2025-07-21,30.3,23.5,26.2,3.0,13.4,92.0,60.0,76.0,Hyderabad
2025-07-22,29.0,23.0,25.3,5.5,16.7,93.0,66.0,79.5,Hyderabad
2025-07-23,27.5,23.0,24.4,8.1,19.0,95.0,70.0,82.5,Hyderabad
2025-07-24,25.6,22.8,23.9,8.5,18.0,92.0,77.0,84.5,Hyderabad
2025-07-25,26.5,22.9,24.0,14.9,20.9,95.0,78.0,86.5,Hyderabad
2025-07-26,24.5,22.5,23.5,23.5,22.8,94.0,87.0,90.5,Hyderabad
2025-07-27,29.3,23.0,25.8,0.9,27.1,90.0,59.0,74.5,Hyderabad
2025-07-28,29.9,22.5,25.9,0.0,27.2,84.0,55.0,69.5,Hyderabad
2025-07-29,29.5,23.1,26.0,0.5,27.2,82.0,55.0,68.5,Hyderabad
2025-07-30,28.5,23.1,25.4,2.9,22.1,86.0,62.0,74.0,Hyderabad
2025-07-31,29.3,23.0,26.0,1.0,20.6,84.0,61.0,72.5,Hyderabad
2025-08-01,30.3,23.2,26.4,0.0,18.2,85.0,56.0,70.5,Hyderabad
2025-08-02,30.8,23.6,27.0,0.2,11.9,84.0,52.0,68.0,Hyderabad
2025-08-03,30.7,23.4,26.8,0.6,9.2,88.0,60.0,74.0,Hyderabad
2025-08-04,31.0,23.4,26.4,4.1,6.2,97.0,57.0,77.0,Hyderabad
2025-08-05,29.6,23.5,26.5,6.6,7.3,93.0,65.0,79.0,Hyderabad
2025-08-06,31.5,22.8,26.6,7.0,9.6,96.0,56.0,76.0,Hyderabad
2025-08-07,30.0,24.1,26.1,23.7,7.6,96.0,62.0,79.0,Hyderabad
2025-08-08,29.5,22.5,26.0,3.9,7.2,94.0,65.0,79.5,Hyderabad
2025-08-09,28.1,21.8,24.8,5.4,9.8,97.0,67.0,82.0,Hyderabad
2025-08-10,28.5,22.8,24.7,15.0,11.7,96.0,67.0,81.5,Hyderabad
2025-08-11,28.5,22.2,24.8,9.7,14.1,95.0,66.0,80.5,Hyderabad
2025-08-12,28.5,22.2,24.9,4.4,16.4,95.0,68.0,81.5,Hyderabad
2025-08-13,26.2,22.1,23.8,11.8,17.3,96.0,78.0,87.0,Hyderabad
2025-08-14,27.4,21.9,24.1,8.8,14.2,97.0,67.0,82.0,Hyderabad
2025-08-15,27.6,22.3,24.4,4.8,18.1,94.0,72.0,83.0,Hyderabad
2025-08-16,26.9,22.5,24.2,2.0,21.2,94.0,73.0,83.5,Hyderabad
2025-08-17,26.6,22.5,23.8,7.5,17.4,95.0,76.0,85.5,Hyderabad
2025-08-18,25.7,22.4,23.6,15.6,23.4,95.0,79.0,87.0,Hyderabad
2025-08-19,26.9,22.0,23.8,7.4,25.5,94.0,69.0,81.5,Hyderabad
2025-08-20,27.5,22.7,24.6,2.8,21.8,88.0,74.0,81.0,Hyderabad
2025-08-21,29.4,22.4,25.8,0.1,20.8,88.0,61.0,74.5,Hyderabad
2025-08-22,28.9,22.7,25.6,0.1,19.1,86.0,61.0,73.5,Hyderabad
2025-08-23,28.8,22.4,25.3,0.1,20.9,86.0,60.0,73.0,Hyderabad
2025-08-24,29.1,22.1,25.6,0.1,21.1,85.0,56.0,70.5,Hyderabad
2025-08-25,29.4,21.9,25.6,0.1,21.0,85.0,55.0,70.0,Hyderabad
2025-08-26,26.7,22.7,24.2,19.8,18.3,94.0,75.0,84.5,Hyderabad
2025-08-27,26.7,22.2,23.3,25.8,17.0,96.0,77.0,86.5,Hyderabad
2025-08-28,26.5,21.8,23.7,17.6,19.3,96.0,75.0,85.5,Hyderabad
2025-08-29,28.6,21.8,24.9,1.7,18.2,96.0,62.0,79.0,Hyderabad
2025-08-30,29.5,22.5,25.8,0.4,17.8,90.0,60.0,75.0,Hyderabad
2025-08-31,28.0,22.9,25.0,2.9,16.2,92.0,74.0,83.0,Hyderabad
2025-09-01,27.9,22.7,24.8,8.7,18.3,93.0,66.0,79.5,Hyderabad
2025-09-02,27.0,22.7,24.3,4.5,21.0,93.0,70.0,81.5,Hyderabad
2025-09-03,28.8,22.2,24.9,0.2,16.7,93.0,57.0,75.0,Hyderabad
2025-09-04,29.4,22.1,25.4,0.3,18.7,92.0,55.0,73.5,Hyderabad
2025-09-05,29.0,22.1,25.5,0.6,15.8,89.0,58.0,73.5,Hyderabad
2025-09-06,28.9,22.8,25.6,0.2,13.9,89.0,65.0,77.0,Hyderabad
2025-09-07,29.3,22.5,25.6,0.0,13.6,89.0,54.0,71.5,Hyderabad
2025-09-08,30.0,22.7,26.2,0.5,9.7,88.0,55.0,71.5,Hyderabad
2025-09-09,31.8,22.1,27.2,0.9,8.7,86.0,44.0,65.0,Hyderabad
2025-09-10,30.6,22.6,26.1,12.2,10.4,94.0,59.0,76.5,Hyderabad
2025-09-11,26.6,22.7,24.2,20.5,14.7,94.0,75.0,84.5,Hyderabad
2025-09-12,25.6,21.9,23.8,6.6,12.8,96.0,79.0,87.5,Hyderabad
2025-09-13,27.2,22.5,24.1,11.5,9.6,96.0,74.0,85.0,Hyderabad
2025-09-14,29.2,21.7,25.0,7.2,10.1,98.0,69.0,83.5,Hyderabad
2025-09-15,28.9,22.5,25.2,4.5,13.4,97.0,66.0,81.5,Hyderabad
2025-09-16,29.4,22.9,25.2,7.6,10.1,97.0,66.0,81.5,Hyderabad
2025-09-17,28.8,22.5,25.4,1.2,7.2,97.0,68.0,82.5,Hyderabad
2025-09-18,30.0,21.9,25.8,6.3,10.0,96.0,65.0,80.5,Hyderabad
2025-09-19,30.3,22.0,25.5,16.2,11.2,98.0,59.0,78.5,Hyderabad
2025-09-20,30.0,21.9,25.7,2.2,11.6,96.0,64.0,80.0,Hyderabad
2025-09-21,29.6,22.4,25.4,9.3,11.6,97.0,65.0,81.0,Hyderabad
2025-09-22,28.4,22.4,24.7,6.8,11.7,96.0,69.0,82.5,Hyderabad
2025-09-23,28.6,22.6,24.7,10.2,16.8,97.0,69.0,83.0,Hyderabad
2025-09-24,28.3,22.5,25.0,0.0,19.1,91.0,64.0,77.5,Hyderabad
2025-09-25,25.6,22.2,23.6,6.0,18.0,89.0,72.0,80.5,Hyderabad
2025-09-26,27.6,21.6,23.7,16.9,17.8,96.0,75.0,85.5,Hyderabad
2025-09-27,25.0,22.0,23.4,10.5,14.5,97.0,86.0,91.5,Hyderabad
2025-09-28,27.0,21.7,23.9,3.3,19.2,91.0,68.0,79.5,Hyderabad
2025-09-29,29.1,21.5,25.0,0.0,14.8,93.0,55.0,74.0,Hyderabad
2025-09-30,28.4,22.0,25.2,0.1,13.6,92.0,62.0,77.0,Hyderabad
2025-10-01,29.1,22.4,25.4,0.2,16.4,88.0,57.0,72.5,Hyderabad
2025-10-02,27.9,23.0,25.1,0.0,13.5,87.0,63.0,75.0,Hyderabad
2025-10-03,29.7,23.0,25.8,0.0,15.9,89.0,54.0,71.5,Hyderabad
2025-10-04,29.7,23.5,26.0,0.8,11.6,88.0,60.0,74.0,Hyderabad
2025-10-05,29.5,22.2,25.4,2.3,12.4,90.0,60.0,75.0,Hyderabad
2025-10-06,29.5,21.5,24.6,10.2,12.2,97.0,55.0,76.0,Hyderabad
2025-10-07,28.5,21.8,24.7,3.4,9.5,94.0,63.0,78.5,Hyderabad
2025-10-08,30.4,22.6,25.9,0.7,9.5,94.0,48.0,71.0,Hyderabad
2025-10-09,29.2,22.0,25.8,1.1,8.4,96.0,58.0,77.0,Hyderabad
2025-10-10,30.6,22.8,26.3,0.0,9.7,78.0,40.0,59.0,Hyderabad
2025-10-11,30.8,21.8,26.1,0.0,12.9,72.0,40.0,56.0,Hyderabad
2025-10-12,31.4,22.3,26.9,0.0,9.4,76.0,40.0,58.0,Hyderabad
2025-10-13,28.1,23.7,25.5,0.2,10.4,85.0,56.0,70.5,Hyderabad
2025-10-14,28.9,22.5,24.9,2.1,12.5,97.0,63.0,80.0,Hyderabad
2025-10-15,29.7,22.2,25.7,0.7,13.0,98.0,50.0,74.0,Hyderabad
2025-10-16,31.0,22.5,26.8,0.0,13.9,93.0,44.0,68.5,Hyderabad
2025-10-17,31.1,22.7,26.9,0.7,14.0,89.0,44.0,66.5,Hyderabad
2025-10-18,31.7,22.5,27.1,0.0,11.2,90.0,39.0,64.5,Hyderabad
2025-10-19,31.0,22.5,26.2,1.3,13.8,93.0,46.0,69.5,Hyderabad
2025-10-20,29.8,22.5,25.7,10.8,9.4,95.0,55.0,75.0,Hyderabad
2025-10-21,30.4,22.8,25.4,2.2,14.7,93.0,52.0,72.5,Hyderabad
2025-10-22,29.8,22.6,25.1,5.1,15.5,96.0,57.0,76.5,Hyderabad
2025-10-23,26.7,22.5,23.7,5.5,17.3,98.0,70.0,84.0,Hyderabad
2025-10-24,25.6,21.9,23.3,12.0,10.8,98.0,76.0,87.0,Hyderabad
2025-10-25,27.0,21.5,23.4,20.4,10.0,98.0,70.0,84.0,Hyderabad
2025-10-26,28.0,21.5,24.4,1.0,10.9,100.0,68.0,84.0,Hyderabad
2025-10-27,28.8,21.2,24.9,2.3,7.0,97.0,58.0,77.5,Hyderabad
2025-10-28,27.8,22.0,23.5,16.8,16.2,97.0,67.0,82.0,Hyderabad
2025-10-29,23.8,21.6,22.5,26.7,18.2,98.0,77.0,87.5,Hyderabad
2025-10-30,28.4,22.3,24.8,0.2,19.5,89.0,55.0,72.0,Hyderabad
2025-10-31,28.5,20.9,24.4,0.0,14.3,85.0,55.0,70.0,Hyderabad
2025-11-01,28.7,22.0,25.2,0.1,9.0,94.0,63.0,78.5,Hyderabad
2025-11-02,29.1,22.5,25.0,0.4,13.8,93.0,61.0,77.0,Hyderabad
2025-11-03,28.8,22.4,25.4,1.0,12.6,94.0,63.0,78.5,Hyderabad
2025-11-04,28.2,22.2,24.3,1.6,10.1,98.0,63.0,80.5,Hyderabad
2025-11-05,29.6,21.7,25.2,0.0,9.7,99.0,46.0,72.5,Hyderabad
2025-11-06,28.7,21.6,25.0,0.0,8.5,84.0,45.0,64.5,Hyderabad
2025-11-07,29.5,21.5,25.0,0.0,9.9,81.0,36.0,58.5,Hyderabad
2025-11-08,28.9,20.2,24.2,0.0,8.9,72.0,26.0,49.0,Hyderabad
2025-11-09,28.0,18.3,23.3,0.0,8.3,83.0,34.0,58.5,Hyderabad
2025-11-10,28.8,18.0,23.5,0.0,6.5,72.0,34.0,53.0,Hyderabad
2025-11-11,29.2,19.1,24.2,0.0,9.7,69.0,35.0,52.0,Hyderabad
2025-11-12,29.5,19.3,24.1,0.0,9.3,66.0,32.0,49.0,Hyderabad
2025-11-13,29.0,18.7,23.4,0.0,9.8,63.0,27.0,45.0,Hyderabad
2025-11-14,28.1,16.4,22.4,0.0,8.9,72.0,31.0,51.5,Hyderabad
2025-11-15,27.8,16.7,22.4,0.0,8.4,79.0,30.0,54.5,Hyderabad
2025-11-16,27.9,17.0,22.4,0.0,9.8,70.0,28.0,49.0,Hyderabad
2025-11-17,27.6,17.4,22.3,0.0,10.7,61.0,29.0,45.0,Hyderabad
2025-11-18,29.1,17.2,23.1,0.0,8.9,60.0,30.0,45.0,Hyderabad
2025-11-19,29.0,17.4,23.1,0.0,8.3,69.0,30.0,49.5,Hyderabad
2025-11-20,28.9,16.5,23.0,0.0,8.7,76.0,31.0,53.5,Hyderabad
2025-11-21,29.6,18.5,24.3,0.0,10.8,71.0,41.0,56.0,Hyderabad
2025-11-22,30.5,20.8,25.2,0.0,10.5,85.0,41.0,63.0,Hyderabad
2025-11-23,31.2,21.0,25.7,0.0,8.8,88.0,35.0,61.5,Hyderabad
2025-11-24,30.1,21.3,25.4,0.0,9.7,75.0,32.0,53.5,Hyderabad
2025-11-25,29.3,19.5,24.4,0.0,9.7,92.0,38.0,65.0,Hyderabad
2025-11-26,29.0,19.0,24.0,0.0,11.3,93.0,35.0,64.0,Hyderabad
2025-11-27,28.5,18.7,23.6,0.0,11.1,92.0,40.0,66.0,Hyderabad
2025-11-28,28.1,19.2,23.1,0.0,11.1,74.0,30.0,52.0,Hyderabad
2025-11-29,27.0,17.2,22.1,0.0,9.8,65.0,36.0,50.5,Hyderabad
2025-11-30,26.9,19.2,22.7,0.0,9.6,65.0,42.0,53.5,Hyderabad
2025-12-01,28.2,19.5,23.4,0.2,10.1,78.0,39.0,58.5,Hyderabad
2025-12-02,28.8,19.0,23.9,0.0,12.4,87.0,43.0,65.0,Hyderabad
2025-12-03,28.5,20.2,24.1,0.0,10.2,70.0,46.0,58.0,Hyderabad
2025-12-04,28.4,20.8,24.3,0.1,9.4,80.0,50.0,65.0,Hyderabad
2025-12-05,28.2,19.7,23.6,0.0,11.6,71.0,38.0,54.5,Hyderabad
2025-12-06,28.3,17.9,22.9,0.0,9.2,66.0,32.0,49.0,Hyderabad
2025-12-07,29.1,18.8,23.4,0.0,10.6,63.0,28.0,45.5,Hyderabad
2025-12-08,28.9,17.3,22.6,0.0,11.1,60.0,22.0,41.0,Hyderabad
2025-12-09,28.8,17.5,22.7,0.0,13.5,56.0,17.0,36.5,Hyderabad
2025-12-10,28.6,17.6,22.7,0.0,12.3,50.0,18.0,34.0,Hyderabad
2025-12-11,28.2,16.8,22.2,0.0,9.9,54.0,13.0,33.5,Hyderabad
2025-12-12,28.1,15.2,21.9,0.0,8.8,59.0,17.0,38.0,Hyderabad
2025-12-13,28.3,15.1,22.1,0.0,9.2,73.0,23.0,48.0,Hyderabad
2025-12-14,28.2,16.4,22.3,0.0,8.5,67.0,25.0,46.0,Hyderabad
2025-12-15,27.7,16.7,22.0,0.0,8.3,70.0,29.0,49.5,Hyderabad
2025-12-16,27.9,17.0,22.0,0.0,8.0,75.0,28.0,51.5,Hyderabad
2025-12-17,29.2,17.7,22.9,0.0,9.2,76.0,23.0,49.5,Hyderabad
2025-12-18,29.0,17.1,22.7,0.0,10.3,65.0,17.0,41.0,Hyderabad
2025-12-19,27.5,17.4,22.1,0.0,10.3,52.0,20.0,36.0,Hyderabad
2025-12-20,27.3,15.9,21.6,0.0,9.8,62.0,24.0,43.0,Hyderabad
2025-12-21,27.0,14.8,21.2,0.0,8.3,85.0,32.0,58.5,Hyderabad
2025-12-22,27.5,17.0,22.1,0.0,8.3,69.0,31.0,50.0,Hyderabad
2025-12-23,27.5,15.6,21.7,0.0,10.1,77.0,29.0,53.0,Hyderabad
2025-12-24,27.0,17.0,21.9,0.0,8.6,65.0,31.0,48.0,Hyderabad
2025-12-25,26.8,16.6,21.9,0.0,8.3,73.0,28.0,50.5,Hyderabad
2025-12-26,26.5,16.1,21.4,0.0,8.7,76.0,32.0,54.0,Hyderabad
2025-12-27,26.9,16.1,21.5,0.0,8.0,83.0,28.0,55.5,Hyderabad
2025-12-28,26.8,16.2,21.5,0.0,8.0,77.0,30.0,53.5,Hyderabad
2025-12-29,26.5,16.5,21.4,0.0,8.0,74.0,29.0,51.5,Hyderabad
2025-12-30,28.0,16.1,22.0,0.0,5.1,78.0,30.0,54.0,Hyderabad
2025-12-31,28.3,16.7,22.7,0.0,9.4,80.0,27.0,53.5,Hyderabad
2026-01-01,29.0,18.1,23.1,0.0,13.6,90.0,31.0,60.5,Hyderabad
2026-01-02,28.9,18.8,23.3,0.0,10.1,88.0,33.0,60.5,Hyderabad
2026-01-03,27.5,18.5,22.9,0.0,10.7,91.0,38.0,64.5,Hyderabad
2026-01-04,26.6,18.2,22.4,0.0,10.7,87.0,37.0,62.0,Hyderabad
2026-01-05,26.8,17.5,22.1,0.0,9.9,79.0,32.0,55.5,Hyderabad
2026-01-06,26.6,17.0,21.7,0.0,10.5,75.0,26.0,50.5,Hyderabad
2026-01-07,26.5,16.5,21.3,0.0,11.3,70.0,22.0,46.0,Hyderabad
2026-01-08,26.0,16.2,21.0,0.0,10.3,66.0,25.0,45.5,Hyderabad
2026-01-09,25.3,16.2,20.8,0.0,11.6,57.0,30.0,43.5,Hyderabad
2026-01-10,25.5,17.1,20.9,0.0,10.8,45.0,24.0,34.5,Hyderabad
2026-01-11,25.5,16.6,21.5,0.0,9.7,53.0,30.0,41.5,Hyderabad
2026-01-12,26.5,18.8,22.6,0.0,10.2,64.0,37.0,50.5,Hyderabad
2026-01-13,29.5,19.0,23.9,0.0,9.6,84.0,35.0,59.5,Hyderabad
2026-01-14,29.6,19.7,24.5,0.2,8.5,75.0,32.0,53.5,Hyderabad
2026-01-15,28.8,20.0,24.5,0.0,8.3,76.0,37.0,56.5,Hyderabad
2026-01-16,28.6,19.0,23.7,0.0,8.4,73.0,29.0,51.0,Hyderabad
2026-01-17,29.6,18.0,23.7,0.0,8.7,58.0,19.0,38.5,Hyderabad
2026-01-18,30.1,17.0,23.6,0.0,7.9,77.0,15.0,46.0,Hyderabad
2026-01-19,29.7,17.6,23.8,0.0,11.1,72.0,22.0,47.0,Hyderabad
2026-01-20,28.4,18.7,23.7,0.0,11.2,78.0,28.0,53.0,Hyderabad
2026-01-21,27.2,17.7,22.7,0.0,11.7,85.0,32.0,58.5,Hyderabad
2026-01-22,27.0,17.4,22.4,0.0,11.6,79.0,30.0,54.5,Hyderabad
2026-01-23,26.8,17.8,22.4,0.0,11.6,82.0,29.0,55.5,Hyderabad
2026-01-24,28.1,17.5,22.5,0.0,11.2,98.0,31.0,64.5,Hyderabad
2026-01-25,28.6,19.1,23.6,0.0,9.6,76.0,36.0,56.0,Hyderabad
2026-01-26,28.7,19.6,23.8,0.0,10.9,77.0,36.0,56.5,Hyderabad
2026-01-27,28.6,19.5,24.0,0.0,10.5,71.0,37.0,54.0,Hyderabad
2026-01-28,30.1,19.0,24.3,0.0,9.7,75.0,29.0,52.0,Hyderabad
2026-01-29,29.2,19.4,24.3,0.0,10.7,82.0,30.0,56.0,Hyderabad
2026-01-30,28.5,19.6,23.9,0.0,10.7,79.0,34.0,56.5,Hyderabad
2026-01-31,27.6,18.6,23.3,0.0,10.9,82.0,36.0,59.0,Hyderabad
2026-02-01,27.6,17.8,22.9,0.0,10.4,94.0,38.0,66.0,Hyderabad
2026-02-02,28.1,18.1,23.2,0.0,11.5,86.0,35.0,60.5,Hyderabad
2026-02-03,28.0,18.3,23.2,0.0,11.5,94.0,36.0,65.0,Hyderabad
2026-02-04,28.1,18.4,23.5,0.0,11.2,93.0,32.0,62.5,Hyderabad
2026-02-05,28.4,18.5,23.4,0.0,9.5,90.0,31.0,60.5,Hyderabad
2026-02-06,28.8,18.9,24.0,0.0,9.9,80.0,30.0,55.0,Hyderabad
2026-02-07,29.4,18.5,24.3,0.0,10.3,79.0,22.0,50.5,Hyderabad
2026-02-08,29.5,20.3,24.7,0.0,10.6,46.0,20.0,33.0,Hyderabad
2026-02-09,30.0,18.9,24.3,0.0,11.1,51.0,21.0,36.0,Hyderabad
2026-02-10,30.0,18.6,24.4,0.0,10.7,59.0,23.0,41.0,Hyderabad
2026-02-11,29.5,18.2,23.8,0.0,11.2,74.0,27.0,50.5,Hyderabad
2026-02-12,29.6,18.2,24.0,0.0,11.5,79.0,24.0,51.5,Hyderabad
2026-02-13,30.2,18.6,24.5,0.0,10.4,70.0,22.0,46.0,Hyderabad
2026-02-14,30.5,19.2,25.2,0.0,9.5,68.0,23.0,45.5,Hyderabad
2026-02-15,31.1,18.8,25.7,0.0,10.3,74.0,23.0,48.5,Hyderabad
2026-02-16,30.7,20.8,26.1,0.0,11.5,55.0,25.0,40.0,Hyderabad
2026-02-17,30.0,19.8,25.0,0.0,11.1,63.0,28.0,45.5,Hyderabad
2026-02-18,29.4,18.8,24.4,0.0,11.2,73.0,29.0,51.0,Hyderabad
2026-02-19,30.0,20.2,25.0,0.0,11.8,64.0,29.0,46.5,Hyderabad
2026-02-20,31.0,19.5,25.3,0.0,11.8,82.0,25.0,53.5,Hyderabad
